"Step","GPR - train_loss/total_loss","GPR - train_loss/total_loss__MIN","GPR - train_loss/total_loss__MAX","APPNP - train_loss/total_loss","APPNP - train_loss/total_loss__MIN","APPNP - train_loss/total_loss__MAX","2HopConv - train_loss/total_loss","2HopConv - train_loss/total_loss__MIN","2HopConv - train_loss/total_loss__MAX","NewConvForm - train_loss/total_loss","NewConvForm - train_loss/total_loss__MIN","NewConvForm - train_loss/total_loss__MAX","Base-SwinT - train_loss/total_loss","Base-SwinT - train_loss/total_loss__MIN","Base-SwinT - train_loss/total_loss__MAX"
"92","27.871623078361154","27.871623078361154","27.871623078361154","22.86887063831091","22.86887063831091","22.86887063831091","26.74102401646087","26.74102401646087","26.74102401646087","33.14812429060112","33.14812429060112","33.14812429060112","41.6378676884633","41.6378676884633","41.6378676884633"
"93","31.7128117531538","31.7128117531538","31.7128117531538","26.713678042404354","26.713678042404354","26.713678042404354","35.13013476206106","35.13013476206106","35.13013476206106","39.76618570604478","39.76618570604478","39.76618570604478","42.912359582434874","42.912359582434874","42.912359582434874"
"94","23.620719759725034","23.620719759725034","23.620719759725034","23.447225840762258","23.447225840762258","23.447225840762258","25.689823426073417","25.689823426073417","25.689823426073417","47.93051095199189","47.93051095199189","47.93051095199189","39.25166483048815","39.25166483048815","39.25166483048815"
"95","34.78885439224541","34.78885439224541","34.78885439224541","25.016586830839515","25.016586830839515","25.016586830839515","47.8148811987121","47.8148811987121","47.8148811987121","36.74999624257907","36.74999624257907","36.74999624257907","41.07265927072149","41.07265927072149","41.07265927072149"
"96","30.566484039649367","30.566484039649367","30.566484039649367","37.62449483759701","37.62449483759701","37.62449483759701","24.14496780000627","24.14496780000627","24.14496780000627","25.28315877879504","25.28315877879504","25.28315877879504","44.553845560294576","44.553845560294576","44.553845560294576"
"97","23.71794482693076","23.71794482693076","23.71794482693076","39.130241425707936","39.130241425707936","39.130241425707936","25.858903153799474","25.858903153799474","25.858903153799474","31.97353743785061","31.97353743785061","31.97353743785061","41.28539370658109","41.28539370658109","41.28539370658109"
"98","21.83839748427272","21.83839748427272","21.83839748427272","24.630196005105972","24.630196005105972","24.630196005105972","26.11189148342237","26.11189148342237","26.11189148342237","28.81491828642902","28.81491828642902","28.81491828642902","37.176363067905186","37.176363067905186","37.176363067905186"
"99","27.488960523158312","27.488960523158312","27.488960523158312","25.234243454411626","25.234243454411626","25.234243454411626","22.167748967185616","22.167748967185616","22.167748967185616","28.84476154728327","28.84476154728327","28.84476154728327","45.77323418133892","45.77323418133892","45.77323418133892"
"100","22.700623121112585","22.700623121112585","22.700623121112585","30.532877701334655","30.532877701334655","30.532877701334655","23.9839330620307","23.9839330620307","23.9839330620307","31.22262304602191","31.22262304602191","31.22262304602191","48.30683296502684","48.30683296502684","48.30683296502684"
"101","22.456953037530184","22.456953037530184","22.456953037530184","23.544956581667066","23.544956581667066","23.544956581667066","25.09665854484774","25.09665854484774","25.09665854484774","27.068414852954447","27.068414852954447","27.068414852954447","41.94301075968542","41.94301075968542","41.94301075968542"
"102","25.75164530798793","25.75164530798793","25.75164530798793","27.16128086298704","27.16128086298704","27.16128086298704","28.079123002535198","28.079123002535198","28.079123002535198","33.5274356949667","33.5274356949667","33.5274356949667","43.785807508887956","43.785807508887956","43.785807508887956"
"103","26.964714486151934","26.964714486151934","26.964714486151934","22.41742739174515","22.41742739174515","22.41742739174515","24.662439395920956","24.662439395920956","24.662439395920956","32.27749781770399","32.27749781770399","32.27749781770399","44.73607717551931","44.73607717551931","44.73607717551931"
"104","21.189223960042","21.189223960042","21.189223960042","22.67999019101262","22.67999019101262","22.67999019101262","25.533254175563343","25.533254175563343","25.533254175563343","32.80596240336308","32.80596240336308","32.80596240336308","41.636734582221834","41.636734582221834","41.636734582221834"
"105","21.435617661103606","21.435617661103606","21.435617661103606","25.712420020252466","25.712420020252466","25.712420020252466","24.474077551160008","24.474077551160008","24.474077551160008","29.284224091403303","29.284224091403303","29.284224091403303","42.43373730123858","42.43373730123858","42.43373730123858"
"106","27.773337503895164","27.773337503895164","27.773337503895164","22.511404229328036","22.511404229328036","22.511404229328036","24.636147907731356","24.636147907731356","24.636147907731356","31.23587433344801","31.23587433344801","31.23587433344801","38.81072111088724","38.81072111088724","38.81072111088724"
"107","29.169700790196657","29.169700790196657","29.169700790196657","27.922179128974676","27.922179128974676","27.922179128974676","33.17180674111296","33.17180674111296","33.17180674111296","29.81497160057188","29.81497160057188","29.81497160057188","34.33629586533061","34.33629586533061","34.33629586533061"
"108","25.627942021936178","25.627942021936178","25.627942021936178","24.49887630250305","24.49887630250305","24.49887630250305","21.045718347129878","21.045718347129878","21.045718347129878","36.707710528193275","36.707710528193275","36.707710528193275","36.48190408664232","36.48190408664232","36.48190408664232"
"109","26.041060239076614","26.041060239076614","26.041060239076614","34.73068685270846","34.73068685270846","34.73068685270846","27.948730593547225","27.948730593547225","27.948730593547225","30.070006754249334","30.070006754249334","30.070006754249334","36.78919571370352","36.78919571370352","36.78919571370352"
"110","24.728869203478098","24.728869203478098","24.728869203478098","25.819115336984396","25.819115336984396","25.819115336984396","32.59851594535576","32.59851594535576","32.59851594535576","31.399486336915288","31.399486336915288","31.399486336915288","36.10466012178222","36.10466012178222","36.10466012178222"
"111","25.29851675964892","25.29851675964892","25.29851675964892","21.78101509064436","21.78101509064436","21.78101509064436","20.784071173518896","20.784071173518896","20.784071173518896","28.12511356860341","28.12511356860341","28.12511356860341","36.698170523071894","36.698170523071894","36.698170523071894"
"112","37.76169154420495","37.76169154420495","37.76169154420495","21.675139170140028","21.675139170140028","21.675139170140028","23.30414676014334","23.30414676014334","23.30414676014334","25.973157081229147","25.973157081229147","25.973157081229147","36.276445408235304","36.276445408235304","36.276445408235304"
"113","30.96526556648314","30.96526556648314","30.96526556648314","21.697964020073414","21.697964020073414","21.697964020073414","21.835765349154826","21.835765349154826","21.835765349154826","26.555548699659994","26.555548699659994","26.555548699659994","32.119654997077305","32.119654997077305","32.119654997077305"
"114","29.883471947163343","29.883471947163343","29.883471947163343","29.125189386308193","29.125189386308193","29.125189386308193","20.79609928932041","20.79609928932041","20.79609928932041","27.761960963252932","27.761960963252932","27.761960963252932","30.084226145932917","30.084226145932917","30.084226145932917"
"115","24.49228846281767","24.49228846281767","24.49228846281767","27.375276504084468","27.375276504084468","27.375276504084468","18.789308765903115","18.789308765903115","18.789308765903115","30.797638411138905","30.797638411138905","30.797638411138905","39.37282849784242","39.37282849784242","39.37282849784242"
"116","25.68222888559103","25.68222888559103","25.68222888559103","31.115012143738568","31.115012143738568","31.115012143738568","24.20176874702156","24.20176874702156","24.20176874702156","27.35655653383583","27.35655653383583","27.35655653383583","45.56944803480292","45.56944803480292","45.56944803480292"
"117","25.770538445562124","25.770538445562124","25.770538445562124","21.939404119737446","21.939404119737446","21.939404119737446","25.93081657309085","25.93081657309085","25.93081657309085","28.448658677050844","28.448658677050844","28.448658677050844","40.68366112194781","40.68366112194781","40.68366112194781"
"118","20.63047679886222","20.63047679886222","20.63047679886222","21.70306295156479","21.70306295156479","21.70306295156479","30.358986003964674","30.358986003964674","30.358986003964674","27.987925754394382","27.987925754394382","27.987925754394382","36.266147194139194","36.266147194139194","36.266147194139194"
"119","25.705093011260033","25.705093011260033","25.705093011260033","22.983466228470206","22.983466228470206","22.983466228470206","22.50290356297046","22.50290356297046","22.50290356297046","25.649375122098718","25.649375122098718","25.649375122098718","33.03717779125145","33.03717779125145","33.03717779125145"
"120","33.76298013702035","33.76298013702035","33.76298013702035","22.291064819321036","22.291064819321036","22.291064819321036","30.41085634782212","30.41085634782212","30.41085634782212","24.844370226521278","24.844370226521278","24.844370226521278","34.062651790853124","34.062651790853124","34.062651790853124"
"121","23.731193024665117","23.731193024665117","23.731193024665117","28.908104121685028","28.908104121685028","28.908104121685028","24.177012345055118","24.177012345055118","24.177012345055118","29.401650837040506","29.401650837040506","29.401650837040506","35.15019165788544","35.15019165788544","35.15019165788544"
"122","22.46011976338923","22.46011976338923","22.46011976338923","23.273557042703032","23.273557042703032","23.273557042703032","23.132126790296752","23.132126790296752","23.132126790296752","24.380079775932245","24.380079775932245","24.380079775932245","38.79995933524333","38.79995933524333","38.79995933524333"
"123","21.30853645503521","21.30853645503521","21.30853645503521","23.869635581970215","23.869635581970215","23.869635581970215","20.678825903101824","20.678825903101824","20.678825903101824","31.289639695954975","31.289639695954975","31.289639695954975","33.51855370227713","33.51855370227713","33.51855370227713"
"124","21.240293502807617","21.240293502807617","21.240293502807617","24.21571575757116","24.21571575757116","24.21571575757116","22.101913408376276","22.101913408376276","22.101913408376276","29.435153348371387","29.435153348371387","29.435153348371387","32.53066932709771","32.53066932709771","32.53066932709771"
"125","25.744310084730387","25.744310084730387","25.744310084730387","20.007518554106355","20.007518554106355","20.007518554106355","21.293683825060725","21.293683825060725","21.293683825060725","26.25417834277323","26.25417834277323","26.25417834277323","37.987122319755144","37.987122319755144","37.987122319755144"
"126","27.22499991953373","27.22499991953373","27.22499991953373","22.28705087862909","22.28705087862909","22.28705087862909","21.241349333897233","21.241349333897233","21.241349333897233","28.476339993285364","28.476339993285364","28.476339993285364","35.94686758307216","35.94686758307216","35.94686758307216"
"127","24.3842322640121","24.3842322640121","24.3842322640121","56.24380241706967","56.24380241706967","56.24380241706967","20.560863573104143","20.560863573104143","20.560863573104143","29.922595741125406","29.922595741125406","29.922595741125406","29.266500098863617","29.266500098863617","29.266500098863617"
"128","35.94438627362251","35.94438627362251","35.94438627362251","21.834133659489453","21.834133659489453","21.834133659489453","20.15540812164545","20.15540812164545","20.15540812164545","25.77570336603094","25.77570336603094","25.77570336603094","33.624505937623326","33.624505937623326","33.624505937623326"
"129","32.237848065793514","32.237848065793514","32.237848065793514","22.26116325892508","22.26116325892508","22.26116325892508","22.053661052603275","22.053661052603275","22.053661052603275","30.22077853177325","30.22077853177325","30.22077853177325","30.507090944607626","30.507090944607626","30.507090944607626"
"130","22.71047201193869","22.71047201193869","22.71047201193869","23.7797820456326","23.7797820456326","23.7797820456326","26.531765215971973","26.531765215971973","26.531765215971973","23.459741253755055","23.459741253755055","23.459741253755055","32.63617733324645","32.63617733324645","32.63617733324645"
"131","27.605177387595177","27.605177387595177","27.605177387595177","25.17618865892291","25.17618865892291","25.17618865892291","28.653307008513366","28.653307008513366","28.653307008513366","29.214188933219702","29.214188933219702","29.214188933219702","39.84441213111859","39.84441213111859","39.84441213111859"
"132","21.95917977206409","21.95917977206409","21.95917977206409","23.25093035865575","23.25093035865575","23.25093035865575","22.80224396905396","22.80224396905396","22.80224396905396","25.833254259312525","25.833254259312525","25.833254259312525","33.853227870306","33.853227870306","33.853227870306"
"133","25.40987099893391","25.40987099893391","25.40987099893391","21.58679310325533","21.58679310325533","21.58679310325533","27.26480169891147","27.26480169891147","27.26480169891147","30.023242790572112","30.023242790572112","30.023242790572112","32.54181099974085","32.54181099974085","32.54181099974085"
"134","26.33713772892952","26.33713772892952","26.33713772892952","23.385976564139128","23.385976564139128","23.385976564139128","17.558761285617948","17.558761285617948","17.558761285617948","24.143784650601447","24.143784650601447","24.143784650601447","33.68665267441247","33.68665267441247","33.68665267441247"
"135","27.33870891481638","27.33870891481638","27.33870891481638","26.018917402252555","26.018917402252555","26.018917402252555","22.94119235512335","22.94119235512335","22.94119235512335","25.825689056888223","25.825689056888223","25.825689056888223","34.77652153103554","34.77652153103554","34.77652153103554"
"136","24.305056236684322","24.305056236684322","24.305056236684322","25.26279094070196","25.26279094070196","25.26279094070196","23.590727541130036","23.590727541130036","23.590727541130036","31.771351331844926","31.771351331844926","31.771351331844926","30.083201138229924","30.083201138229924","30.083201138229924"
"137","24.047514390200377","24.047514390200377","24.047514390200377","27.992513528093696","27.992513528093696","27.992513528093696","21.16456926986575","21.16456926986575","21.16456926986575","26.427192266855855","26.427192266855855","26.427192266855855","34.25567271365435","34.25567271365435","34.25567271365435"
"138","24.50988190062344","24.50988190062344","24.50988190062344","23.481580208055675","23.481580208055675","23.481580208055675","23.003030822612345","23.003030822612345","23.003030822612345","25.708849128801376","25.708849128801376","25.708849128801376","27.118335406259575","27.118335406259575","27.118335406259575"
"139","21.403553314507008","21.403553314507008","21.403553314507008","23.389295225962996","23.389295225962996","23.389295225962996","21.97904465859756","21.97904465859756","21.97904465859756","27.747499152144883","27.747499152144883","27.747499152144883","34.299092763569206","34.299092763569206","34.299092763569206"
"140","24.190039278939366","24.190039278939366","24.190039278939366","25.2153950445354","25.2153950445354","25.2153950445354","22.696867033373564","22.696867033373564","22.696867033373564","28.222785392019432","28.222785392019432","28.222785392019432","31.810414675128413","31.810414675128413","31.810414675128413"
"141","22.76754346676171","22.76754346676171","22.76754346676171","25.213743364438415","25.213743364438415","25.213743364438415","19.87680127285421","19.87680127285421","19.87680127285421","32.741221015457995","32.741221015457995","32.741221015457995","32.45979068509769","32.45979068509769","32.45979068509769"
"142","25.758644804358482","25.758644804358482","25.758644804358482","32.77141546458006","32.77141546458006","32.77141546458006","22.36932275420986","22.36932275420986","22.36932275420986","24.356782958377153","24.356782958377153","24.356782958377153","31.113082717973157","31.113082717973157","31.113082717973157"
"143","23.341402400285006","23.341402400285006","23.341402400285006","22.744365878403187","22.744365878403187","22.744365878403187","32.1218055523932","32.1218055523932","32.1218055523932","20.750881258398294","20.750881258398294","20.750881258398294","30.377645798842423","30.377645798842423","30.377645798842423"
